,tweet_id,text,retweet_count,created_at
131,1648350152766414849,"        Our allies perception of us points to ""Biden shitting all over allies"" being another thing you got completely and totally wrong.",0,Tue Apr 18 15:37:55 +0000 2023
132,1648350152724209664,The transgenders should not be in women’s sports. Biden is trying to do away with women sports!!!!,0,Tue Apr 18 15:37:55 +0000 2023
133,1648350152376156161,"Ukraine is a wasteland today, Thank you Joe Biden.... Will take a decade to rebuild; hopefully on NATO's nickel...and 1/2 the population have left...

https://t.co/W1gpMnNG2i",0,Tue Apr 18 15:37:55 +0000 2023
134,1648350152233717762, The outcome of the election came the day President Biden was elected by more than what tfg called a landslide when his numbers were less we all know it’s time to hold fox liable for their endless BS,0,Tue Apr 18 15:37:55 +0000 2023
135,1648350148987179010,"Mitch McConnell says Republicans will oppose a Democratic plan to temporarily replace an ailing and absent Senator Dianne Feinstein on the Judiciary Committee, a position that keeps a cluster of President Joe Biden’s judicial nominees stalled. 

https://t.co/FX9eCBZ7Op",0,Tue Apr 18 15:37:55 +0000 2023
136,1648350148882485250,"Biden said the new money will be used to reduce backlogs and pay for immigrants such as refugees, who aren’t required to pay anything.
Biden’s budget calls for 350 more Border Patrol agents
President Biden’s new budget calls for the hiring of 350 more Border Patrol agents, on ... https://t.co/o6neTHMavJ",0,Tue Apr 18 15:37:55 +0000 2023
137,1648350148823588864,   Under the Biden adm Musk companies have benefited from EV &amp; Solar tax incentives.  That's not ignoring his businesses,0,Tue Apr 18 15:37:55 +0000 2023
138,1648350146902540288,The #GOP is scared at the outpouring of support President Joe Biden is getting over in Ireland. Just imagine how many world votes he is going to receive in our 2024 US elections.  Joe Bluit will be our next great World President.  I stand with Joe even when he cannot.,0,Tue Apr 18 15:37:54 +0000 2023
139,1648350145480921093,"  You know what is disgusting is you leftists will vote for people so incapacitated they use body doubles just to make it look like they show up for work. You would vote for a zombie as long as he had a ""D"" next to his name.  Pelosi, Feinstein, Biden Just to name a few.",0,Tue Apr 18 15:37:54 +0000 2023
140,1648350144381984768,"Hawley’s bill to declassify information about COVID origins clears Congress, heads to Biden
WASHINGTON — The U.S. House on Friday unanimously passed a bill that would require the Biden administration to declassify intelligence information about the origins of COVID-19. https://t.co/tDcb3PPIWF",0,Tue Apr 18 15:37:53 +0000 2023
141,1648350130762907648, I bet Biden wishes his approval rating in the USA matched his approval rating in Ireland.,0,Tue Apr 18 15:37:50 +0000 2023
142,1648350124635049986, Actually I heard that Democrats have included cuts in Medicare and SS into Biden's budget. One thing I have learned by following politics in over 25yrs is Democrats always accuse others of what they are guilty of,0,Tue Apr 18 15:37:49 +0000 2023
